ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MonthlyIncome
-0.4855217309326718,-0.288492732997513,-0.7180327666893552,0.8188490451673116,-1.3343256775546484,-1.7323284410374067,0.537142900802311,-1.2788133671478412,-0.6431209962766004,-0.053930100317406686,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17426.0
-0.4855217309326718,-0.7238387649623153,-0.7180327666893552,2.0590046624414646,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,-0.053930100317406686,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17911.0
-0.4855217309326718,-0.3973292409887136,-0.7180327666893552,1.1908957303495573,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,-1.2788133671478412,-0.6431209962766004,-0.053930100317406686,-1.2796068801414686,0.9256854048330427,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17661.0
2.0596400455218182,-1.050348288935917,-0.7180327666893552,1.8109735389866337,-1.3343256775546484,0.264697040148608,-0.7218702931728945,1.5607574323528273,1.5549173573706645,-0.7858386046250709,-1.2796068801414686,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17028.0
-0.4855217309326718,-0.9415117809447164,-0.7180327666893552,1.438926853804388,-1.3343256775546484,-1.7323284410374067,1.7961560947775166,-0.7108992072477076,-0.6431209962766004,1.409886908297922,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,2.2964287286263376,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,2.2964287286263376,-0.22798552833446142,24980.0
-0.4855217309326718,-0.6150022569711147,-0.7180327666893552,-0.5453221338342563,0.08377615555423043,-1.7323284410374067,0.537142900802311,-1.2788133671478412,1.5549173573706645,-0.7858386046250709,0.7814900150344954,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,18298.0
-0.4855217309326718,-1.7033673368831204,-0.7180327666893552,0.8188490451673116,0.08377615555423043,-1.7323284410374067,-0.7218702931728945,-0.7108992072477076,1.5549173573706645,-0.053930100317406686,-1.2796068801414686,-1.425782840459079,-1.5654725246238315,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17935.0
-0.4855217309326718,1.6705644108440971,1.4608737058914456,-0.9173688190165021,0.08377615555423043,0.264697040148608,-0.7218702931728945,-0.14298504734757386,-0.6431209962766004,-0.053930100317406686,0.7814900150344954,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,3.5512126254437524,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,30427.0
2.0596400455218182,-0.17965622500631245,1.4608737058914456,-0.049259886924595285,-1.3343256775546484,0.264697040148608,1.7961560947775166,-1.2788133671478412,-0.6431209962766004,-0.7858386046250709,-1.2796068801414686,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,18407.0
-0.4855217309326718,-0.3973292409887136,-0.7180327666893552,-0.2972910103794258,-1.3343256775546484,-0.7338157004443994,0.537142900802311,-1.2788133671478412,-0.6431209962766004,-0.053930100317406686,0.7814900150344954,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,2.2964287286263376,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,2.4136099926212062,-0.7779282831939609,-0.7188746137742642,2.2964287286263376,-0.22798552833446142,26994.0
-0.4855217309326718,-1.812203844874321,-0.7180327666893552,0.6948334834398963,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,-0.053930100317406686,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,16232.0
2.0596400455218182,-0.3973292409887136,-0.7180327666893552,-0.4213065721068411,-1.3343256775546484,-0.7338157004443994,1.7961560947775166,-0.14298504734757386,-0.6431209962766004,-0.7858386046250709,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17960.0
-0.4855217309326718,1.6705644108440971,-0.7180327666893552,-0.5453221338342563,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,0.9928432724526935,-0.6431209962766004,1.409886908297922,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,1.306893166962995,-1.2181918823047244,-0.7188746137742642,4.38624331686953,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,-0.4354587571277134,4.38624331686953,34094.0
-0.4855217309326718,0.47336282294089094,1.4608737058914456,-0.17327544865201056,-1.3343256775546484,-0.7338157004443994,0.537142900802311,-1.2788133671478412,-0.6431209962766004,-0.053930100317406686,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,21825.0
-0.4855217309326718,0.6910358389232921,-0.7180327666893552,-0.2972910103794258,-1.3343256775546484,0.264697040148608,-0.7218702931728945,0.4249291125525599,-0.6431209962766004,0.6779784039902575,0.7814900150344954,-1.425782840459079,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,2.2964287286263376,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,2.2964287286263376,-0.22798552833446142,25248.0
-0.4855217309326718,0.9087088549056932,1.4608737058914456,-0.9173688190165021,-1.3343256775546484,-0.7338157004443994,1.7961560947775166,0.4249291125525599,-0.6431209962766004,-0.7858386046250709,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,1.306893166962995,-1.2181918823047244,-0.7188746137742642,4.38624331686953,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,-0.4354587571277134,4.38624331686953,33947.0
-0.4855217309326718,-0.5061657489799142,-0.7180327666893552,-0.9173688190165021,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,0.9928432724526935,-0.6431209962766004,-0.053930100317406686,0.7814900150344954,0.9256854048330427,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17496.0
-0.4855217309326718,0.6910358389232921,-0.7180327666893552,0.07475567480281999,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,-0.14298504734757386,1.5549173573706645,-0.053930100317406686,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,21465.0
-0.4855217309326718,-0.8326752729535158,-0.7180327666893552,-0.049259886924595285,-1.3343256775546484,0.264697040148608,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,0.6779784039902575,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17206.0
2.0596400455218182,0.14685329896728924,1.4608737058914456,-0.5453221338342563,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,0.4249291125525599,-0.6431209962766004,-0.7858386046250709,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,3.1754264805429417,-0.9726614180246448,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,17086.0
2.0596400455218182,-1.4856943209007192,-0.7180327666893552,-1.1653999424713326,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,-0.14298504734757386,1.5549173573706645,-0.053930100317406686,0.7814900150344954,0.9256854048330427,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17293.0
-0.4855217309326718,0.5821993309320915,-0.7180327666893552,-0.9173688190165021,0.08377615555423043,-1.7323284410374067,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,-0.7858386046250709,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17645.0
2.0596400455218182,1.3440548868704956,1.4608737058914456,-0.7933532572890869,-1.3343256775546484,0.264697040148608,-0.7218702931728945,-0.7108992072477076,1.5549173573706645,0.6779784039902575,-1.2796068801414686,-1.425782840459079,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17683.0
-0.4855217309326718,-0.288492732997513,1.4608737058914456,-0.9173688190165021,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,-0.7858386046250709,0.7814900150344954,-1.425782840459079,0.6387847657947819,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17014.0
-0.4855217309326718,-0.17965622500631245,-0.7180327666893552,-0.5453221338342563,-1.3343256775546484,0.264697040148608,-0.7218702931728945,-1.2788133671478412,1.5549173573706645,-0.7858386046250709,0.7814900150344954,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,95000.0
-0.4855217309326718,-0.5061657489799142,1.4608737058914456,-1.1653999424713326,-1.3343256775546484,-1.7323284410374067,1.7961560947775166,-0.14298504734757386,-0.6431209962766004,-0.053930100317406686,0.7814900150344954,-1.425782840459079,-1.5654725246238315,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,1.306893166962995,-1.2181918823047244,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,20376.0
-0.4855217309326718,-0.288492732997513,-0.7180327666893552,-0.6693376955616717,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,0.6779784039902575,-1.2796068801414686,-1.425782840459079,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,16951.0
-0.4855217309326718,-1.1591847969271176,-0.7180327666893552,-0.9173688190165021,-1.3343256775546484,-0.7338157004443994,1.7961560947775166,-0.7108992072477076,-0.6431209962766004,-0.053930100317406686,-1.2796068801414686,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,1.306893166962995,-1.2181918823047244,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,1.0437038726516976,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17341.0
2.0596400455218182,-1.268021304918318,-0.7180327666893552,1.934989100714049,-1.3343256775546484,1.2632097807416154,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,-0.7858386046250709,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17293.0
-0.4855217309326718,-1.1591847969271176,1.4608737058914456,-0.17327544865201056,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,-0.7858386046250709,0.7814900150344954,-1.425782840459079,-1.5654725246238315,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,2.2964287286263376,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,2.4136099926212062,-0.7779282831939609,-0.7188746137742642,2.2964287286263376,-0.22798552833446142,23726.0
2.0596400455218182,0.3645263149496904,-0.7180327666893552,0.3227867982576505,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,0.6779784039902575,0.7814900150344954,-1.425782840459079,0.6387847657947819,3.1754264805429417,-0.9726614180246448,-0.8565662687801324,1.306893166962995,-1.2181918823047244,-0.7188746137742642,4.38624331686953,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,-0.4354587571277134,4.38624331686953,34545.0
-0.4855217309326718,-0.3973292409887136,1.4608737058914456,-0.2972910103794258,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,-1.2788133671478412,-0.6431209962766004,1.409886908297922,0.7814900150344954,-0.25004871781301824,-1.5654725246238315,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,19568.0
-0.4855217309326718,-0.07081971701511187,-0.7180327666893552,1.1908957303495573,0.08377615555423043,-0.7338157004443994,0.537142900802311,0.9928432724526935,-0.6431209962766004,0.6779784039902575,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,18022.0
-0.4855217309326718,0.9087088549056932,1.4608737058914456,-0.5453221338342563,0.08377615555423043,-0.7338157004443994,-0.7218702931728945,0.9928432724526935,1.5549173573706645,1.409886908297922,0.7814900150344954,-0.25004871781301824,-1.5654725246238315,-0.31491832864888675,-0.9726614180246448,1.1674519957739369,-0.7651734856980206,0.8208887405390338,1.391063171294588,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,-0.7779282831939609,1.391063171294588,-0.4354587571277134,-0.22798552833446142,20772.0
-0.4855217309326718,-0.288492732997513,-0.7180327666893552,-0.17327544865201056,-1.3343256775546484,-1.7323284410374067,-0.7218702931728945,-0.7108992072477076,-0.6431209962766004,1.409886908297922,0.7814900150344954,-0.25004871781301824,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,-0.47025924399020286,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,17269.0
2.0596400455218182,1.1263818708880944,-0.7180327666893552,-1.1653999424713326,0.08377615555423043,0.264697040148608,-0.7218702931728945,-1.2788133671478412,1.5549173573706645,1.409886908297922,-1.2796068801414686,0.9256854048330427,0.6387847657947819,-0.31491832864888675,1.0281069871475694,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,2.2964287286263376,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,-0.7779282831939609,-0.7188746137742642,2.2964287286263376,-0.22798552833446142,20381.0
2.0596400455218182,-0.17965622500631245,-0.7180327666893552,-0.5453221338342563,-1.3343256775546484,-0.7338157004443994,-0.7218702931728945,-0.7108992072477076,1.5549173573706645,-0.7858386046250709,0.7814900150344954,-1.425782840459079,0.6387847657947819,3.1754264805429417,-0.9726614180246448,-0.8565662687801324,-0.7651734856980206,0.8208887405390338,-0.7188746137742642,-0.22798552833446142,-0.4354587571277134,-0.28159395267835924,-0.9581261756357571,2.1264866406769314,-0.41431714446706835,1.2854655391809042,-0.7188746137742642,-0.4354587571277134,-0.22798552833446142,18441.0
